car,label,charges
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_261.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_293.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_289.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_249.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_361.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-121-160周_132.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_295.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_239.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_379.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_493.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_278.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_318.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压21-40_68.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_388.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_81.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_159.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_139.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_169.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_284.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_218.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_330.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_124.csv
exp3_CE01_SS100负_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-2#-加压1-34_76.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_20.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_87.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_600.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_213.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_163.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_98.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_88.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_252.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_426.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_229.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_331.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_226.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_87.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压256-315_188.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_110.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_231.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_277.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压1-34_41.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_122.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_102.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_149.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-100周_185.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_60.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_165.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_128.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_355.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_36.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_84.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_70.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压1-34_59.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_272.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_60.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_362.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_56.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_284.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_219.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_38.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_688.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_334.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_88.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-100周_299.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-100周_77.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_248.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压21-40_43.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_345.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_81.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_234.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_178.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_720.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_78.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_346.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_105.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_126.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压1-20_58.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_290.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_36.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_126.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-210-300cycle_21.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_216.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_225.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_105.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_145.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_58.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_8.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_206.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_32.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_388.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_52.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-201-300周_198.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_153.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_424.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-100周_306.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_380.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_241.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_122.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_212.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_145.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_400.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_207.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-201-300周_200.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压1-20_50.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压256-315_108.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_181.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_120.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_20.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_4.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_194.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_103.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_131.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_205.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_514.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_160.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_368.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-35-68cycle_11.csv
exp3_CE01_SS100负_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-2#-加压1-34_70.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_49.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_345.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_46.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_21.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_168.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_6.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_107.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_85.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_57.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_321.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_102.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_68.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_61.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_178.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_337.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_340.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_210.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_156.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-201-300周_226.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_45.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_29.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_136.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_174.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_135.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_94.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-201-300周_165.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_431.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_675.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_186.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_226.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_458.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_304.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_196.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_21.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_118.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_48.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_396.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_99.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_285.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_106.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_164.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_285.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_235.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_73.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_438.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_58.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-121-160周_149.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_99.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_102.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_50.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_360.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_39.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_260.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_21.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-100周_50.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_165.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_52.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_43.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_213.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_198.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_216.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_294.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_1.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-210-300cycle_112.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_118.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_154.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_108.csv
